SCW_ID,SCW_VER,SCW_TYPE,RA_X,DEC_X,OBS_ID,OBS_TYPE,START_DATE,END_DATE,PI_NAME,PS,GOOD_SPI,GOOD_PICSIT,GOOD_ISGRI,GOOD_JEMX,GOOD_JEMX1,GOOD_JEMX2,GOOD_OMC,DSIZE,SEARCH_OFFSET_
249400250010,001,POINTING,273.694915771484,-25.1569175720215,19200140011,GENERAL,2022-04-22 07:09:37,2022-04-22 07:42:45,"PROF.
JOERN
WILMS",PRIVATE,1933,1907,1931,1933,1933,1644,0,89010176,"45.581 (273.8311684174054,-24.4073686351469)
"
249400260010,001,POINTING,273.163330078125,-23.0347213745117,19200140011,GENERAL,2022-04-22 07:44:42,2022-04-22 08:18:03,"PROF.
JOERN
WILMS",PRIVATE,1971,1947,1969,1971,1971,1757,0,89239552,"90.159 (273.8311684174054,-24.4073686351469)
"
249400220010,001,POINTING,276.015838623047,-24.6689167022705,19200140011,GENERAL,2022-04-22 05:22:52,2022-04-22 05:56:13,"PROF.
JOERN
WILMS",PRIVATE,1949,1923,1947,1949,1949,1865,0,87744512,"120.269 (273.8311684174054,-24.4073686351469)
"
249400210010,001,POINTING,275.471984863281,-22.5567779541016,19200140011,GENERAL,2022-04-22 04:47:45,2022-04-22 05:20:55,"PROF.
JOERN
WILMS",PRIVATE,1935,1915,1933,1932,1932,1804,0,87367680,"143.112 (273.8311684174054,-24.4073686351469)
"
249400320010,001,POINTING,271.335754394531,-25.6212501525879,19200140011,GENERAL,2022-04-22 11:17:16,2022-04-22 11:50:21,"PROF.
JOERN
WILMS",PRIVATE,1932,1906,1930,1932,1932,1719,0,90128384,"153.988 (273.8311684174054,-24.4073686351469)
"
249400310010,001,POINTING,270.855194091797,-23.4925842285156,19200140011,GENERAL,2022-04-22 10:41:30,2022-04-22 11:14:50,"PROF.
JOERN
WILMS",PRIVATE,1944,1922,1942,1944,1944,1727,0,90873856,"172.162 (273.8311684174054,-24.4073686351469)
"
249400240010,001,POINTING,274.241333007812,-27.2765007019043,19200140011,GENERAL,2022-04-22 06:33:55,2022-04-22 07:07:14,"PROF.
JOERN
WILMS",PRIVATE,1946,1923,1944,1946,1946,1539,0,88289280,"173.566 (273.8311684174054,-24.4073686351469)
"
249400230010,001,POINTING,276.592376708984,-26.7782497406006,19200140011,GENERAL,2022-04-22 05:58:34,2022-04-22 06:31:43,"PROF.
JOERN
WILMS",PRIVATE,1975,1951,1973,1975,1975,1902,0,87175168,"206.290 (273.8311684174054,-24.4073686351469)
"
249400270010,001,POINTING,272.671447753906,-20.9133338928223,19200140011,GENERAL,2022-04-22 08:20:27,2022-04-22 08:53:35,"PROF.
JOERN
WILMS",PRIVATE,1935,1915,1933,1935,1935,1696,0,88510464,"219.251 (273.8311684174054,-24.4073686351469)
"
249400330010,001,POINTING,271.848510742188,-27.7463607788086,19200140011,GENERAL,2022-04-22 11:52:20,2022-04-22 12:25:41,"PROF.
JOERN
WILMS",PRIVATE,1948,1922,1946,1948,1948,1731,0,89477120,"227.040 (273.8311684174054,-24.4073686351469)
"
249400200010,001,POINTING,274.936614990234,-20.440860748291,19200140011,GENERAL,2022-04-22 04:12:03,2022-04-22 04:45:23,"PROF.
JOERN
WILMS",PRIVATE,1947,1923,1945,1947,1947,1680,0,88174592,"245.757 (273.8311684174054,-24.4073686351469)
"
249400300010,001,POINTING,270.401092529297,-21.3624992370605,19200140011,GENERAL,2022-04-22 10:06:10,2022-04-22 10:39:31,"PROF.
JOERN
WILMS",PRIVATE,1946,1922,1944,1946,1946,1764,0,89759744,"263.272 (273.8311684174054,-24.4073686351469)
"
249400350010,001,POINTING,268.994323730469,-26.0411396026611,19200140011,GENERAL,2022-04-22 13:03:24,2022-04-22 13:36:27,"PROF.
JOERN
WILMS",PRIVATE,1962,1938,1946,1895,1895,1686,0,90492928,"280.215 (273.8311684174054,-24.4073686351469)
"
249400360010,001,POINTING,268.52978515625,-23.903528213501,19200140011,GENERAL,2022-04-22 13:38:28,2022-04-22 14:11:49,"PROF.
JOERN
WILMS",PRIVATE,1964,1938,1962,1964,1964,1767,0,90087424,"291.783 (273.8311684174054,-24.4073686351469)
"
249400340010,001,POINTING,269.428070068359,-28.1791114807129,19200140011,GENERAL,2022-04-22 12:27:36,2022-04-22 13:00:56,"PROF.
JOERN
WILMS",PRIVATE,1943,1922,1941,1936,1936,1776,0,90124288,"327.525 (273.8311684174054,-24.4073686351469)
"
249400120021,001,SLEW,273.326622028014,-29.9510704770612,19200010021,GENERAL,2022-04-22 00:14:45,2022-04-22 00:58:44,"DR
ERIK
KUULKERS",PUBLIC,2591,0,773,2603,2603,2028,0,73949184,"333.709 (273.8311684174054,-24.4073686351469)
"
249400280010,001,POINTING,272.193969726562,-18.7849445343018,19200140011,GENERAL,2022-04-22 08:55:33,2022-04-22 09:28:55,"PROF.
JOERN
WILMS",PRIVATE,1983,1955,1981,1983,1983,1730,0,88883200,"349.477 (273.8311684174054,-24.4073686351469)
"
249400370010,001,POINTING,268.098236083984,-21.7674999237061,19200140011,GENERAL,2022-04-22 14:14:17,2022-04-22 14:47:20,"PROF.
JOERN
WILMS",PRIVATE,1975,1942,1971,1919,1919,1753,0,87633920,"353.798 (273.8311684174054,-24.4073686351469)
"
249400190010,001,POINTING,274.421966552734,-18.3180828094482,19200140011,GENERAL,2022-04-22 03:36:45,2022-04-22 04:10:06,"PROF.
JOERN
WILMS",PRIVATE,1942,1915,1940,1939,1939,1579,0,88903680,"366.844 (273.8311684174054,-24.4073686351469)
"
249400290010,001,POINTING,269.937622070312,-19.2291946411133,19200140011,GENERAL,2022-04-22 09:30:50,2022-04-22 10:04:11,"PROF.
JOERN
WILMS",PRIVATE,1938,1914,1936,1925,1925,1580,0,88412160,"378.834 (273.8311684174054,-24.4073686351469)
"
249400150010,001,POINTING,268.550872802734,-28.8358325958252,19200010021,GENERAL,2022-04-22 01:43:09,2022-04-22 02:13:09,"DR
ERIK
KUULKERS",PUBLIC,1737,1711,1735,1737,1737,1576,0,82063360,"388.251 (273.8311684174054,-24.4073686351469)
"
249400420010,001,POINTING,266.590240478516,-26.4390277862549,19200140011,GENERAL,2022-04-22 17:11:29,2022-04-22 17:44:51,"PROF.
JOERN
WILMS",PRIVATE,1962,1938,1960,1962,1962,1766,0,89657344,"410.804 (273.8311684174054,-24.4073686351469)
"
249400410010,001,POINTING,266.191711425781,-24.2957496643066,19200140011,GENERAL,2022-04-22 16:36:28,2022-04-22 17:09:28,"PROF.
JOERN
WILMS",PRIVATE,1935,1914,1933,1935,1935,1580,0,87527424,"417.589 (273.8311684174054,-24.4073686351469)
"
249400140010,001,POINTING,266.702423095703,-27.6763610839844,19200010021,GENERAL,2022-04-22 01:10:28,2022-04-22 01:41:13,"DR
ERIK
KUULKERS",PUBLIC,1844,0,1825,1842,1842,1685,0,82391040,"431.336 (273.8311684174054,-24.4073686351469)
"
249400430010,001,POINTING,267.023956298828,-28.5786113739014,19200140011,GENERAL,2022-04-22 17:46:53,2022-04-22 18:20:14,"PROF.
JOERN
WILMS",PRIVATE,1940,0,1938,1931,1931,1931,0,88694784,"442.859 (273.8311684174054,-24.4073686351469)
"
249400380010,001,POINTING,267.687164306641,-19.6309719085693,19200140011,GENERAL,2022-04-22 14:49:50,2022-04-22 15:22:53,"PROF.
JOERN
WILMS",PRIVATE,1940,1914,1938,1940,1940,1604,0,86470656,"445.878 (273.8311684174054,-24.4073686351469)
"
249400400010,001,POINTING,265.805694580078,-22.1539993286133,19200140011,GENERAL,2022-04-22 16:00:57,2022-04-22 16:33:56,"PROF.
JOERN
WILMS",PRIVATE,1931,1906,1929,1894,1894,1812,0,85987328,"462.428 (273.8311684174054,-24.4073686351469)
"
249400160010,001,POINTING,268.364593505859,-30.8318328857422,19200010021,GENERAL,2022-04-22 02:15:05,2022-04-22 02:45:05,"DR
ERIK
KUULKERS",PUBLIC,1768,1747,1766,1768,1768,1382,0,80531456,"482.565 (273.8311684174054,-24.4073686351469)
"
249400390010,001,POINTING,265.403472900391,-20.0060558319092,19200140011,GENERAL,2022-04-22 15:25:05,2022-04-22 15:58:24,"PROF.
JOERN
WILMS",PRIVATE,1951,1930,1949,1951,1951,1951,0,86081536,"537.297 (273.8311684174054,-24.4073686351469)
"
249400170010,001,POINTING,266.246154785156,-31.6685562133789,19200010021,GENERAL,2022-04-22 02:47:15,2022-04-22 03:17:01,"DR
ERIK
KUULKERS",PUBLIC,1725,1699,1723,1725,1725,1601,0,80359424,"592.208 (273.8311684174054,-24.4073686351469)
"
