SCW_ID,SCW_VER,SCW_TYPE,RA_X,DEC_X,OBS_ID,OBS_TYPE,START_DATE,END_DATE,PI_NAME,PS,GOOD_SPI,GOOD_PICSIT,GOOD_ISGRI,GOOD_JEMX,GOOD_JEMX1,GOOD_JEMX2,GOOD_OMC,DSIZE,SEARCH_OFFSET_
252200190010,001,POINTING,29.3092079162598,8.38038921356201,19200230004,GENERAL,2022-07-05 18:53:17,2022-07-05 20:08:39,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,4445,1724,4458,4460,4454,4460,0,179183616,"126.040 (30.743733333426796,9.931888762169805)
"
252200180010,001,POINTING,28.1371669769287,10.2175559997559,19200230004,GENERAL,2022-07-05 17:55:50,2022-07-05 18:51:21,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3286,3260,3284,3274,3274,3274,0,133296128,"154.933 (30.743733333426796,9.931888762169805)
"
252200040010,001,POINTING,27.0184173583984,11.287917137146,19200230004,GENERAL,2022-07-05 03:27:05,2022-07-05 04:23:42,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3349,0,0,2580,2580,2322,0,71688192,"234.273 (30.743733333426796,9.931888762169805)
"
252200120010,001,POINTING,27.4537086486816,7.21894454956055,19200230004,GENERAL,2022-07-05 11:09:13,2022-07-05 12:04:44,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3282,3261,3280,3282,3282,3282,0,133533696,"254.144 (30.743733333426796,9.931888762169805)
"
252200170010,001,POINTING,26.966625213623,12.0530004501343,19200230004,GENERAL,2022-07-05 16:58:01,2022-07-05 17:53:35,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3284,3260,3282,3283,3283,3283,0,133378048,"256.285 (30.743733333426796,9.931888762169805)
"
252200130010,001,POINTING,26.2851257324219,9.0537223815918,19200230004,GENERAL,2022-07-05 12:06:40,2022-07-05 13:02:14,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3300,3277,3298,3276,3276,3276,0,134680576,"269.058 (30.743733333426796,9.931888762169805)
"
252200080010,001,POINTING,26.1864166259766,8.33294486999512,19200230004,GENERAL,2022-07-05 07:18:27,2022-07-05 08:13:59,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3277,3253,3275,3277,3277,3277,0,135761920,"286.502 (30.743733333426796,9.931888762169805)
"
252200090010,001,POINTING,27.2669162750244,6.448166847229,19200230004,GENERAL,2022-07-05 08:16:14,2022-07-05 09:11:45,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3279,3253,3277,3279,3279,3279,0,135327744,"293.788 (30.743733333426796,9.931888762169805)
"
252200110010,001,POINTING,28.607250213623,5.39349985122681,19200230004,GENERAL,2022-07-05 10:11:24,2022-07-05 11:06:58,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3288,3261,3286,3288,3288,3288,0,134868992,"300.467 (30.743733333426796,9.931888762169805)
"
252200070010,001,POINTING,25.0946674346924,10.2151947021484,19200230004,GENERAL,2022-07-05 06:20:38,2022-07-05 07:16:13,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3283,3261,3281,3283,3283,3283,0,136548352,"334.147 (30.743733333426796,9.931888762169805)
"
252200140010,001,POINTING,25.1109580993652,10.8897495269775,19200230004,GENERAL,2022-07-05 13:04:10,2022-07-05 15:00:50,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,6918,6925,6929,6932,6914,6932,0,278765568,"337.326 (30.743733333426796,9.931888762169805)
"
252200050010,001,POINTING,25.925666809082,13.16872215271,19200230004,GENERAL,2022-07-05 04:25:37,2022-07-05 05:21:13,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3288,0,2160,3288,3288,3288,0,114229248,"343.381 (30.743733333426796,9.931888762169805)
"
252200100010,001,POINTING,28.3328742980957,4.55530548095703,19200230004,GENERAL,2022-07-05 09:13:40,2022-07-05 10:09:14,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3288,3261,3286,3288,3288,3288,0,134877184,"353.048 (30.743733333426796,9.931888762169805)
"
252200160010,001,POINTING,25.7785415649414,13.8815279006958,19200230004,GENERAL,2022-07-05 16:00:33,2022-07-05 16:56:05,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3282,3260,3280,3282,3282,3282,0,133439488,"375.622 (30.743733333426796,9.931888762169805)
"
252200060010,001,POINTING,23.9944171905518,12.0921669006348,19200230004,GENERAL,2022-07-05 05:23:09,2022-07-05 06:18:43,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3288,0,3286,3288,3288,3288,0,136429568,"418.068 (30.743733333426796,9.931888762169805)
"
252200150010,001,POINTING,23.9002914428711,12.7071666717529,19200230004,GENERAL,2022-07-05 15:02:46,2022-07-05 15:58:21,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3306,3284,3304,3305,3305,3305,0,133963776,"435.646 (30.743733333426796,9.931888762169805)
"
