SCW_ID,SCW_VER,SCW_TYPE,RA_X,DEC_X,OBS_ID,OBS_TYPE,START_DATE,END_DATE,PI_NAME,PS,GOOD_SPI,GOOD_PICSIT,GOOD_ISGRI,GOOD_JEMX,GOOD_JEMX1,GOOD_JEMX2,GOOD_OMC,DSIZE,SEARCH_OFFSET_
252400490010,001,POINTING,35.2239570617676,9.33666706085205,19200230004,GENERAL,2022-07-12 02:36:38,2022-07-12 03:32:05,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3280,3259,3278,3213,3213,3213,0,134520832,"464.645 (41.501811977987686,14.048750821275874)
"
252400480010,001,POINTING,33.9946670532227,11.1321115493774,19200230004,GENERAL,2022-07-12 01:38:47,2022-07-12 02:34:18,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3284,3258,3282,3215,3215,3215,0,134721536,"473.085 (41.501811977987686,14.048750821275874)
"
252400470010,001,POINTING,32.7684593200684,12.9353332519531,19200230004,GENERAL,2022-07-12 00:41:03,2022-07-12 01:36:32,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3283,3259,3281,3249,3249,3249,0,134529024,"513.865 (41.501811977987686,14.048750821275874)
"
252400500010,001,POINTING,33.4113731384277,8.12680530548096,19200230004,GENERAL,2022-07-12 03:34:17,2022-07-12 04:29:51,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3313,3290,3311,3313,3313,3313,0,134942720,"594.083 (41.501811977987686,14.048750821275874)
"
252400510010,001,POINTING,32.1883735656738,9.91647243499756,19200230004,GENERAL,2022-07-12 04:32:10,2022-07-12 05:27:36,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3175,3151,3173,3175,3175,3175,0,134369280,"600.085 (41.501811977987686,14.048750821275874)
"
252400520010,001,POINTING,30.9206256866455,11.6962223052979,19200230004,GENERAL,2022-07-12 05:29:50,2022-07-12 06:25:22,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3283,3257,3281,3187,3187,3187,0,134443008,"634.716 (41.501811977987686,14.048750821275874)
"
252400530010,001,POINTING,29.653959274292,13.4815273284912,19200230004,GENERAL,2022-07-12 06:27:39,2022-07-12 07:23:07,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3284,3257,3282,3250,3250,3250,0,133615616,"691.219 (41.501811977987686,14.048750821275874)
"
252400590010,001,POINTING,31.6007080078125,6.90219449996948,19200230004,GENERAL,2022-07-12 12:13:26,2022-07-12 13:08:54,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3275,3253,3273,2559,2559,2559,0,130256896,"724.290 (41.501811977987686,14.048750821275874)
"
252400580010,001,POINTING,30.3692493438721,8.69297218322754,19200230004,GENERAL,2022-07-12 11:15:33,2022-07-12 12:11:08,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3285,3257,3283,3251,3251,3251,0,130273280,"729.164 (41.501811977987686,14.048750821275874)
"
252400570010,001,POINTING,29.1111259460449,10.4733057022095,19200230004,GENERAL,2022-07-12 10:18:05,2022-07-12 11:13:38,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3283,3257,3281,3283,3283,3283,0,130838528,"757.305 (41.501811977987686,14.048750821275874)
"
252400540010,001,POINTING,28.3936252593994,15.268138885498,19200230004,GENERAL,2022-07-12 07:25:23,2022-07-12 08:20:52,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3285,3265,3283,3251,3251,3251,0,133091328,"764.278 (41.501811977987686,14.048750821275874)
"
252400560010,001,POINTING,27.8246669769287,12.2430830001831,19200230004,GENERAL,2022-07-12 09:20:17,2022-07-12 10:15:52,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3281,3257,3279,3281,3281,3281,0,132030464,"806.298 (41.501811977987686,14.048750821275874)
"
252400600010,001,POINTING,29.8136253356934,5.66822242736816,19200230004,GENERAL,2022-07-12 13:11:06,2022-07-12 14:06:40,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3288,3264,3286,3287,3287,3287,0,130371584,"853.964 (41.501811977987686,14.048750821275874)
"
252400610010,001,POINTING,28.5596256256104,7.44236087799072,19200230004,GENERAL,2022-07-12 14:08:53,2022-07-12 15:04:26,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3282,3256,3280,3282,3282,3282,0,129429504,"859.277 (41.501811977987686,14.048750821275874)
"
252400550010,001,POINTING,26.5566673278809,14.0181665420532,19200230004,GENERAL,2022-07-12 08:22:53,2022-07-12 09:18:22,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3287,3265,3285,3253,3253,3253,0,132640768,"869.802 (41.501811977987686,14.048750821275874)
"
252400620010,001,POINTING,27.2956657409668,9.21652793884277,19200230004,GENERAL,2022-07-12 15:06:39,2022-07-12 16:02:12,"DR
VOLODYMYR
SAVCHENKO",PRIVATE,3272,3244,3270,3240,3240,3144,0,131280896,"883.427 (41.501811977987686,14.048750821275874)
"
